post_id,tweet_time,t0_bar,ticker,decision,ret_post_10m,car_raw_post_10m,car_trade_post_10m,ret_post_30m,car_raw_post_30m,car_trade_post_30m,ret_post_45m,car_raw_post_45m,car_trade_post_45m,ret_post_60m,car_raw_post_60m,car_trade_post_60m,ret_post_2h,car_raw_post_2h,car_trade_post_2h,ret_post_4h,car_raw_post_4h,car_trade_post_4h,ret_post_6h,car_raw_post_6h,car_trade_post_6h,ret_post_12h,car_raw_post_12h,car_trade_post_12h,ret_post_1d,car_raw_post_1d,car_trade_post_1d,ret_post_2d,car_raw_post_2d,car_trade_post_2d,ret_pre_10m,car_raw_pre_10m,car_trade_pre_10m,ret_pre_30m,car_raw_pre_30m,car_trade_pre_30m,ret_pre_45m,car_raw_pre_45m,car_trade_pre_45m,ret_pre_60m,car_raw_pre_60m,car_trade_pre_60m,ret_pre_2h,car_raw_pre_2h,car_trade_pre_2h,ret_pre_4h,car_raw_pre_4h,car_trade_pre_4h,ret_pre_6h,car_raw_pre_6h,car_trade_pre_6h,ret_pre_12h,car_raw_pre_12h,car_trade_pre_12h,ret_pre_1d,car_raw_pre_1d,car_trade_pre_1d,ret_pre_2d,car_raw_pre_2d,car_trade_pre_2d,content,,,,
1.13E+17,2024-09-27 17:49:14-04:00,2024-09-30 09:30:00-04:00,XLK,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.013710689,-0.010403345,0.010403345,-0.013710689,-0.010403345,0.010403345,-0.0010699,-0.002258721,0.002258721,"It has been determined that Google has illegally used a system of only revealing and displaying bad stories about Donald J. Trump, some made up for this purpose while, at the same time, only revealing good stories about Comrade Kamala Harris. This is an ILLEGAL ACTIVITY, and hopefully the Justice Department will criminally prosecute them for this blatant Interference of Elections. If not, and subject to the Laws of our Country, I will request their prosecution, at the maximum levels, when I win the Election, and become President of the United States!",,,,
1.13E+17,2024-09-25 04:34:08-04:00,2024-09-25 09:30:00-04:00,XLI,1,,,,,,,,,,,,,,,,,,,-0.003147915,-0.00263612,-0.00263612,0.000370343,-0.004297056,-0.004297056,0.000370343,-0.004297056,-0.004297056,-0.000111103,-0.003343725,-0.003343725,,,,,,,,,,,,,,,,,,,,,,0.002859796,0.002400281,0.002400281,0.010364827,0.007082095,0.007082095,0.013918442,0.007731565,0.007731565,"Big threats on my life by Iran. The entire U.S. Military is watching and waiting. Moves were already made by Iran that didn’t work out, but they will try again. Not a good situation for anyone. I am surrounded by more men, guns, and weapons than I have ever seen before. Thank you to Congress for unanimously approving far more money to Secret Service - Zero “NO” Votes, strictly bipartisan. Nice to see Republicans and Democrats get together on something. An attack on a former President is a Death Wish for the attacker!",,,,
1.13E+17,2024-09-25 04:10:50-04:00,2024-09-25 09:30:00-04:00,XLY,-1,,,,,,,,,,,,,,,,,,,-0.002449878,-0.002646722,0.002646722,0.008499575,0.003832176,-0.003832176,0.008499575,0.003832176,-0.003832176,0.005849708,0.002617086,-0.002617086,,,,,,,,,,,,,,,,,,,,,,-0.002095495,-0.002555009,0.002555009,0.006770191,0.003487459,-0.003487459,0.01680181,0.010614933,-0.010614933,CONSUMER CONFIDENCE FELL TO THE LOWEST LEVEL IN MORE THAN 3 YEARS. MAKE AMERICA GREAT AGAIN!,,,,
1.13E+17,2024-09-24 18:25:50-04:00,2024-09-25 09:30:00-04:00,XLI,1,,,,,,,,,,,,,,,,,,,,,,,,,0.000370343,-0.004297056,-0.004297056,-0.000111103,-0.003343725,-0.003343725,,,,,,,,,,,,,,,,,,,,,,0.010364827,0.007082095,0.007082095,0.010364827,0.007082095,0.007082095,0.013918442,0.007731565,0.007731565,"This New American Industrialism will create millions of jobs, massively raise wages for American workers, and make the United States into a manufacturing powerhouse. We will be able to build ships again. We will be able to build airplanes again. We will become the world leader in Robotics, and the U.S. auto industry will once again be the envy of the planet!",,,,
1.13E+17,2024-09-24 18:24:46-04:00,2024-09-25 09:30:00-04:00,XLI,1,,,,,,,,,,,,,,,,,,,,,,,,,0.000370343,-0.004297056,-0.004297056,-0.000111103,-0.003343725,-0.003343725,,,,,,,,,,,,,,,,,,,,,,0.010364827,0.007082095,0.007082095,0.010364827,0.007082095,0.007082095,0.013918442,0.007731565,0.007731565,"Here is the deal that I will be offering to every major company and manufacturer on earth...I will give you the lowest taxes, the lowest energy costs, the lowest regulatory burden, and free access to the best and biggest market on the planet—but ONLY if you make your product here in America and hire American workers for the job! If you DON’T make your product here, then you will have to pay a very substantial tariff when you send your product into the United States of America!",,,,
1.13E+17,2024-09-21 21:31:32-04:00,2024-09-23 09:30:00-04:00,XLK,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.004500855,0.002466656,0.002466656,,,,,,,,,,,,,,,,,,,,,,-0.001168855,-0.00295875,-0.00295875,-0.001168855,-0.00295875,-0.00295875,-0.006395063,-0.00291001,-0.00291001,“Trump Credits Success of His NFTs for Change of Heart on Bitcoin and Crypto” https://decrypt.co/249755/trump-credits-nfts-change-of-heart-bitcoin-crypto,,,,
1.13E+17,2024-09-07 03:22:29-04:00,2024-09-09 09:30:00-04:00,XLE,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00477077,-0.001345268,0.001345268,-0.009009009,-0.000342961,0.000342961,-0.016066545,-0.004407542,0.004407542,Comrade Kamala: “There’s no question I’m in FAVOR of BANNING FRACKING.”,,,,
1.13E+17,2024-09-04 22:47:44-04:00,2024-09-05 09:30:00-04:00,XLE,-1,,,,,,,,,,,,,,,,,,,,,,-0.004586896,-0.004169674,0.004169674,-0.012401608,-0.011358553,0.011358553,-0.022028427,-0.009774793,0.009774793,,,,,,,,,,,,,,,,,,,,,,-0.00551895,-0.002291394,0.002291394,-0.008255644,-0.007177472,0.007177472,-0.031746902,-0.009600561,0.009600561,"I am running on a plan to cut your energy prices in HALF within 12 months of taking office…Under Kamala Harris, energy prices have risen 20, 30, 40 and even 50 percent, and going a lot higher…",,,,
1.13E+17,2024-09-04 22:41:22-04:00,2024-09-05 09:30:00-04:00,XLRE,-1,,,,,,,,,,,,,,,,,,,,,,-0.000454597,-0.003220962,0.003220962,-0.008750994,-0.007707939,0.007707939,-0.007500852,0.004752782,-0.004752782,,,,,,,,,,,,,,,,,,,,,,0.000341064,0.003478496,-0.003478496,0.007211538,0.00828971,-0.00828971,0.010566211,0.032712553,-0.032712553,"During my presidency, the 30-year mortgage rate reached an all-time low of 2.7%. Under Kamala Harris, it has become nearly impossible for young people to buy a home, with interest rates at almost 10% or even higher...",,,,
1.13E+17,2024-09-04 21:08:13-04:00,2024-09-05 09:30:00-04:00,XLY,-1,,,,,,,,,,,,,,,,,,,,,,,,,0.009553456,0.010596512,-0.010596512,-0.012129669,0.000123965,-0.000123965,,,,,,,,,,,,,,,,,,,,,,0.009372122,0.010450294,-0.010450294,0.009372122,0.010450294,-0.010450294,-0.004488138,0.017658203,-0.017658203,JOE BIDEN WAS REJECTED WITH HIS HOAX ON TRYING TO GET STUDENT LOANS PAID OFF…,,,,
1.13E+17,2024-09-02 16:00:20-04:00,2024-09-03 09:30:00-04:00,XLY,-1,,,,,,,,,,,,,,,,,,,,,,,,,-0.014729513,0.003577338,-0.003577338,-0.002035351,0.014585753,-0.014585753,,,,,,,,,,,,,,,,,,,,,,-0.00245779,0.003160835,-0.003160835,-0.00245779,0.003160835,-0.003160835,-0.00245779,0.003160835,-0.003160835,"Happy Labor Day to all of our American Workers who represent the Shining Example of Hard Work and Ingenuity. Under Comrade Kamala Harris, all Americans are suffering during this Holiday weekend - High Gas Prices, Transportation Costs are up, and Grocery Prices are through the roof. We can’t keep living under this weak and failed “Leadership.”….",,,,
1.13E+17,2024-08-31 14:05:06-04:00,2024-09-03 09:30:00-04:00,XLY,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.00245779,0.003160835,0.003160835,0.007283518,0.004569164,0.004569164,0.002739137,0.005758096,0.005758096,"As everyone knows, I was, and will be again, the most respected LAW &amp; ORDER President in U.S. History. We will take our streets back by being tough &amp; smart on violent, &amp; all other types, of Crime. In Florida, like so many other States that have already given their approval, personal amounts of marijuana will be legalized for adults with Amendment 3. Whether people like it or not, this will happen through the approval of the Voters, so it should be done correctly. We need the State Legislature to responsibly create laws that prohibit the use of it in public spaces, so we do not smell marijuana everywhere we go, like we do in many of the Democrat run Cities. At the same time, someone should not be a criminal in Florida, when this is legal in so many other States. We do not need to ruin lives &amp; waste Taxpayer Dollars arresting adults with personal amounts of it on them, and no one should grieve a loved one because they died from fentanyl laced marijuana. We will make America SAFE again!",,,,
1.13E+17,2024-08-20 23:45:16-04:00,2024-08-21 09:30:00-04:00,XLE,1,,,,,,,,,,,,,,,,,,,,,,0.001622741,0.001062844,0.001062844,-0.006061963,-0.011955773,-0.011955773,0.002909742,0.003564941,0.003564941,,,,,,,,,,,,,,,,,,,,,,0.006773794,0.003997896,0.003997896,-0.018831668,-0.019111695,-0.019111695,-0.012761021,-0.022680474,-0.022680474,"Kamala Harris supports the Environmental Extremists’ “NET-ZERO” Energy Policy - A Radical Left Agenda to abolish Coal, Oil, and Natural Gas, and plunge MILLIONS into Poverty. Net Zero Lunatics are currently destroying the Economies of many other Countries, including the U.K. Their Radical, Self-Destructive Policy has led the U.K. to the Worst Economic Growth since 1780, now causing Economic Chaos, Destruction, Riots, and Death in the streets of British Cities. In the United States, Net Zero Fanatics like Kamala Harris want to shut down Power Plants, even as the cost of Energy and Electricity is up 30 to 50% and climbing - NOT IF I’M PRESIDENT! I will cut your Energy costs in HALF, and Net Zero will be DEAD on Day One!",,,,
1.13E+17,2024-08-20 23:22:23-04:00,2024-08-21 09:30:00-04:00,XLE,-1,,,,,,,,,,,,,,,,,,,,,,0.003021655,0.002300937,-0.002300937,-0.006061963,-0.011955773,0.011955773,0.002909742,0.003564941,-0.003564941,,,,,,,,,,,,,,,,,,,,,,0.002580645,0.000389875,-0.000389875,-0.018831668,-0.019111695,0.019111695,-0.012761021,-0.022680474,0.022680474,A GREAT Article by JD Vance! https://www.wsj.com/opinion/jd-vance-harris-wages-war-on-us-energy-inflation-net-zero-2024-presidential-election-aaf19e44,,,,
1.13E+17,2024-08-20 22:28:06-04:00,2024-08-21 09:30:00-04:00,XLY,-1,,,,,,,,,,,,,,,,,,,,,,0.000213789,-0.000792834,0.000792834,0.004489578,-0.001404232,0.001404232,-0.005905933,-0.005250734,0.005250734,,,,,,,,,,,,,,,,,,,,,,0.009877476,0.008568345,-0.008568345,0.009223798,0.008943772,-0.008943772,0.021399716,0.011480263,-0.011480263,"A few weeks ago, the Chinese Electric Vehicle battery company that Michigan Democrats support, Gotion, claimed that I support its EV battery plant planned for Northern Michigan. That is not true. The Gotion plant would be very bad for the State and our Country. It would put Michiganders under the thumb of the Chinese Communist Party in Beijing. I AM 100% OPPOSED! As your President, I will make America’s Auto Industry bigger and stronger than it has ever been before, PROTECT American Workers, and TERMINATE the Green New Scam.",,,,
1.13E+17,2024-08-15 21:47:07-04:00,2024-08-16 09:30:00-04:00,XLY,-1,,,,,,,,,,,,,,,,,,,,,,0.003347051,0.002567444,-0.002567444,0.010178326,0.004122775,-0.004122775,0.010178326,0.004122775,-0.004122775,,,,,,,,,,,,,,,,,,,,,,0.005711448,0.001688512,-0.001688512,0.029370234,0.015268118,-0.015268118,0.023818887,0.006243092,-0.006243092,We will END Kamala's Electric Vehicle Mandate!,,,,
1.13E+17,2024-08-15 21:17:05-04:00,2024-08-16 09:30:00-04:00,XLE,-1,,,,,,,,,,,,,,,,,,,,,,,,,0.00760393,0.001548378,-0.001548378,0.00760393,0.001548378,-0.001548378,,,,,,,,,,,,,,,,,,,,,,0.006311439,-0.007790677,0.007790677,0.006311439,-0.007790677,0.007790677,0.012532314,-0.005043481,0.005043481,"Between regulation and having tremendous supply, within one year of taking office, I will reduce energy and electric prices by at least half…",,,,
1.13E+17,2024-08-15 20:57:44-04:00,2024-08-16 09:30:00-04:00,XLRE,-1,,,,,,,,,,,,,,,,,,,,,,,,,0.000955566,-0.005099985,0.005099985,0.000955566,-0.005099985,0.005099985,,,,,,,,,,,,,,,,,,,,,,-0.003214668,-0.017316785,0.017316785,-0.003214668,-0.017316785,0.017316785,0.000238949,-0.017336846,0.017336846,The typical mortgage payment has tripled since I left office…This KILLS the American dream for young people…,,,,
1.13E+17,2024-08-04 21:30:06-04:00,2024-08-05 09:30:00-04:00,XLY,-1,,,,,,,,,,,,,,,,,,,,,,0.005366673,0.004603889,-0.004603889,0.030641003,0.015380434,-0.015380434,0.044252563,0.01068029,-0.01068029,,,,,,,,,,,,,,,,,,,,,,-0.053209759,-0.012588668,0.012588668,-0.053209759,-0.012588668,0.012588668,-0.053209759,-0.012588668,0.012588668,Numbers really bad!!! “Major Recession A Real Possibility.” FoxNews,,,,
1.13E+17,2024-07-31 13:09:53-04:00,2024-07-31 13:10:00-04:00,XLRE,1,-0.001083032,-0.001101191,-0.001101191,-0.003850782,-0.001889642,-0.001889642,-0.002166065,-0.002002637,-0.002002637,-0.002647413,-0.002393191,-0.002393191,-0.000240674,-0.003146067,-0.003146067,,,,,,,0.001925391,-0.001769906,-0.001769906,0.002888087,0.017174449,0.017174449,0.003850782,0.039541721,0.039541721,-0.000541223,-0.001522756,-0.001522756,-0.001441961,-0.002005198,-0.002005198,0,9.08E-05,9.08E-05,0.000963623,0.000872821,0.000872821,0.001929105,0.002038046,0.002038046,,,,,,,0.006723605,-0.0094968,-0.0094968,0.011933755,-0.008277808,-0.008277808,0.016389432,0.008492071,0.008492071,HOME PRICES UP 39% SINCE BIDEN AND HARRIS TOOK OFFICE. 39%!!!,,,,
1.13E+17,2024-07-04 00:36:10-04:00,2024-07-05 09:30:00-04:00,XLY,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.001827524,-0.005295783,0.005295783,,,,,,,,,,,,,,,,,,,,,,0.007256429,0.005749749,-0.005749749,0.011899657,0.006862722,-0.006862722,0.031246586,0.0195658,-0.0195658,Of course they are!!! Biden’s allowing them all to move to China and Mexico. MAGA! https://www.breitbart.com/economy/2024/07/03/michigan-stellantis-temporarily-laying-off-1600-auto-workers-amid-production-cuts/,,,,
1.13E+17,2024-07-01 01:56:24-04:00,2024-07-01 09:30:00-04:00,XLI,-1,,,,,,,,,,,,,,,,,,,,,,-0.013077237,-0.012001633,0.012001633,-0.01630568,-0.013182762,0.013182762,-0.008173273,-0.014636064,0.014636064,,,,,,,,,,,,,,,,,,,,,,0.003794483,0.001405348,-0.001405348,0.003794483,0.001405348,-0.001405348,0.003794483,0.001405348,-0.001405348,"This is a disaster, and just the beginning of our companies FLEEING THE UNITED STATES! https://www.breitbart.com/economy/2024/06/30/john-deere-execute-big-layoffs-two-states-company-plans-shift-mexico/",,,,
1.13E+17,2024-06-19 01:32:10-04:00,2024-06-20 09:30:00-04:00,XLE,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.019882843,0.029348748,0,,,,,,,,,,,,,,,,,,,,,,0.001890466,-0.000600524,0,0.006006346,0.001645841,0,0.008520791,-0.003583784,0,“U.S.-Saudi Petrodollar Pact Ends after 50 Years” https://www.tipranks.com/news/u-s-saudi-petrodollar-pact-ends-after-50-years,,,,
1.13E+17,2024-06-09 23:44:46-04:00,2024-06-10 09:30:00-04:00,XLP,-1,,,,,,,,,,,,,,,,,,,,,,-0.004859055,-0.00748022,0.00748022,-0.005213026,-0.006282124,0.006282124,-0.000943922,-0.016286409,0.016286409,,,,,,,,,,,,,,,,,,,,,,0.000482921,0.002255351,-0.002255351,0.000482921,0.002255351,-0.002255351,0.000482921,0.002255351,-0.002255351,"“SKY HIGH: IT’S THE BIG MACS, STUPID”",,,,
1.13E+17,2024-06-03 16:30:37-04:00,2024-06-04 09:30:00-04:00,XLRE,-1,,,,,,,,,,,,,,,,,,,,,,,,,0.009364284,0.002299025,-0.002299025,0.004220522,-0.011600339,0.011600339,,,,,,,,,,,,,,,,,,,,,,-0.003613904,-0.001987934,0.001987934,-0.003613904,-0.001987934,0.001987934,-0.003613904,-0.001987934,0.001987934,“HOME BUILDING COSTS HAMMERED BY INFLATION”,,,,
1.13E+17,2024-05-25 19:13:36-04:00,2024-05-28 09:30:00-04:00,XLK,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.004182934,0.002671718,0.002671718,0.004182934,0.002671718,0.002671718,0.012180268,0.004161559,0.004161559,"I AM VERY POSITIVE AND OPEN MINDED TO CRYPTOCURRENCY COMPANIES, AND ALL THINGS RELATED TO THIS NEW AND BURGEONING INDUSTRY. OUR COUNTRY MUST BE THE LEADER IN THE FIELD. THERE IS NO SECOND PLACE. CROOKED JOE BIDEN, ON THE OTHER HAND, THE WORST PRESIDENT IN THE HISTORY OF OUR COUNTRY, WANTS IT TO DIE A SLOW AND PAINFUL DEATH. THAT WILL NEVER HAPPEN WITH ME!",,,,
1.12E+17,2024-05-21 17:42:50-04:00,2024-05-22 09:30:00-04:00,XLE,-1,,,,,,,,,,,,,,,,,,,,,,,,,-0.009373326,-0.013028531,0.013028531,-0.014461703,-0.008514145,0.008514145,,,,,,,,,,,,,,,,,,,,,,-0.010424028,-0.011867465,0.011867465,-0.010424028,-0.011867465,0.011867465,-0.016876859,-0.019638429,0.019638429,DISGUSTING! “Biden releasing 1 million barrels of gasoline from Northeast reserve in bid to lower prices at pump” https://apnews.com/article/gas-prices-biden-northeast-reserve-6fa669ef3c963d212852513e4b312060,,,,
1.12E+17,2024-05-18 03:34:17-04:00,2024-05-20 09:30:00-04:00,XLRE,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.001118857,-0.002385326,0.002385326,-0.001891985,-0.003769204,0.003769204,-0.003434656,-0.003264777,0.003264777,"One of the most vicious effects of the Biden Inflation Tax is how Crooked Joe has made it impossible for millions of Americans, especially YOUNG Americans, to buy a home, a car, or even make rent. High inflation means high prices, high interest rates, high mortgage rates, and death for the American Dream. Under Biden, the 30-year mortgage rate is almost 8%--by contrast, the month I left office, it was 2.6%. That means a typical Minnesota home mortgage that used to cost you $2,000 dollars a month now costs nearly $3,100 dollars a month. And because of the Biden Price Hikes, it is harder than ever to save for a downpayment! https://www.DonaldJTrump.com",,,,
1.12E+17,2024-05-03 21:04:39-04:00,2024-05-06 09:30:00-04:00,XLY,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"“Donald Trump Pledges to Protect American Workers, Slams Biden’s Weak Jobs Report” https://www.breitbart.com/politics/2024/05/03/donald-trump-pledges-protect-american-workers-slams-bidens-weak-jobs-report/",,,,
1.12E+17,2024-05-03 12:50:58-04:00,2024-05-03 12:51:00-04:00,XLY,-1,-0.000393435,5.67E-05,-5.67E-05,0.00022482,-4.27E-05,4.27E-05,0.000618255,0.000334451,-0.000334451,0.000618255,-0.000184226,0.000184226,0.001658049,0.000219453,-0.000219453,,,,,,,,,,,,,,,,-0.001459199,-0.00097012,0.00097012,-0.000758193,-0.001433908,0.001433908,-0.001823333,-0.002077843,0.002077843,-0.001010668,-0.001990263,0.001990263,-0.003918934,-0.006037266,0.006037266,,,,,,,0.006448693,-0.005093918,0.005093918,0.013096458,-0.00392304,0.00392304,0.019920319,-0.00089907,0.00089907,HORRIBLE JOB NUMBERS JUST ANNOUNCED. A BIG MISS FROM FAKE ESTIMATES. THEY SHOULD HAVE ASKED ME TO GIVE THE FORECAST. BIDEN IS DESTROYING OUR COUNTRY!!!,,,,
1.12E+17,2024-04-27 18:28:23-04:00,2024-04-29 09:30:00-04:00,XLY,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.005242318,-0.002380134,0.002380134,,,,,,,,,,,,,,,,,,,,,,0.019270123,0.015526499,-0.015526499,0.019270123,0.015526499,-0.015526499,0.028094719,0.015046837,-0.015046837,"HEADING TO A REALLY BAD ECONOMY! “GDP Growth Misses Estimate by 64 Percent, Recession Fears Real” https://www.newsmax.com/finance/streettalk/gdp-recession-federal-reserve/2024/04/25/id/1162489/",,,,
